"A10","A3","A7","B5","B9","C11","C4","C6","D11","E10","F10","F5","G4","H7","fitness"
0,1,0,0,0,0,0,1,0,0,0,1,0,1,2026.29718599863
0,1,1,0,0,0,0,1,1,0,0,1,1,0,4649.54975978037
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1325.49932523617
0,1,0,1,1,0,0,1,0,0,1,0,1,0,2272.71234735414
0,0,0,1,0,0,0,0,1,1,0,0,1,0,2313.79123887748
0,1,0,0,0,0,0,1,0,0,1,0,1,0,4680.12482946794
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1309.36198462614
0,0,0,0,0,0,0,0,1,1,1,0,1,0,3821.00860832138
1,1,0,0,0,0,0,0,1,1,0,1,0,1,4146.758
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1658.65096952909
0,1,0,0,1,0,1,1,1,0,0,0,0,1,5496.11474219317
0,0,0,1,0,1,1,0,1,0,0,0,1,0,2331.05920624593
1,1,0,0,0,1,0,0,1,0,0,0,0,0,3810.56198960653
0,0,0,0,0,0,0,1,1,0,0,0,0,0,4412.90533088235
0,0,1,0,1,0,0,0,0,0,0,1,0,1,2189.01823092505
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2451.73259596617
0,1,0,0,1,0,0,0,0,1,1,0,0,1,4474.54136333554
0,1,0,0,0,0,0,1,0,0,0,1,0,1,2242.21414665801
0,1,1,0,0,0,0,1,1,0,0,1,1,0,5133.00322997416
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1436.96265292981
0,1,0,1,1,0,0,1,0,0,1,0,1,0,2526.74790996785
0,0,0,1,0,0,0,0,1,1,0,0,1,0,2546.31041131105
0,1,0,0,0,0,0,1,0,0,1,0,1,0,5299.35981912145
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1428.51555261416
0,0,0,0,0,0,0,0,1,1,1,0,1,0,4231.01692620176
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1825.47412677878
0,1,0,0,1,0,1,1,1,0,0,0,0,1,5893.71927468099
1,1,0,0,0,1,0,0,1,0,0,0,0,0,4062.78993288591
0,0,0,0,0,0,0,1,1,0,0,1,0,0,5071.58439490446
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2108.16751269036
0,0,1,0,0,0,1,0,1,0,0,0,0,1,3637.18880208333
0,0,1,1,0,0,0,0,0,1,1,0,0,1,2563.93258426966
1,0,1,0,0,0,1,1,1,0,0,0,1,0,3177.07511430438
1,1,0,1,1,0,0,0,0,0,1,0,0,0,2626.39735973597
0,0,1,0,1,0,1,1,0,0,1,0,0,0,4318.63288590604
1,0,1,0,0,0,0,0,0,0,1,0,0,1,5483.03065883888
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2566.1164556962
0,0,1,0,1,0,0,0,1,0,0,0,0,0,3241.53537284895
1,0,0,0,1,1,0,1,0,0,0,0,0,1,1425.3855656697
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1482.0707456979
0,1,0,0,0,0,0,1,1,0,0,0,1,1,2877.2897689769
0,0,1,0,0,0,0,0,1,1,0,0,0,1,3090.48045062956
0,0,0,0,0,0,1,1,0,0,0,1,1,0,2074.61523178808
1,0,0,1,1,0,0,0,0,1,0,0,0,1,2392.35105657805
0,0,0,1,1,0,0,0,1,0,1,0,0,1,2491.53083989501
1,0,0,0,0,0,1,1,0,0,1,0,0,0,3948.3932151118
1,0,0,0,0,0,1,0,0,0,0,1,0,1,2140.30221625252
1,0,0,0,0,1,1,1,0,0,1,0,0,1,3866.59682299546
1,0,0,0,0,0,0,1,0,0,1,0,1,0,5013.6931147541
0,0,1,0,0,0,0,0,1,0,1,0,0,1,5987.43641417651
1,1,0,0,0,0,1,0,0,0,1,0,0,1,4012.7551896922
1,0,0,1,0,1,1,0,1,1,0,0,0,0,2732.0437622469
0,1,1,1,0,0,1,0,0,0,0,0,0,0,2586.47957839262
1,0,0,0,0,1,1,1,0,0,0,1,0,0,2283.91796875
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2404.1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,1700.01693811075
0,0,1,0,1,1,0,0,0,0,1,1,1,0,4195.63063660477
0,1,0,1,0,0,0,0,1,0,0,1,0,0,2556.34379084967
1,0,1,1,1,0,1,0,0,0,0,0,1,0,2474.04755700326
0,1,1,0,0,0,0,0,0,1,0,0,0,0,2225.87491898898
0,0,1,1,0,1,0,0,0,0,0,1,0,0,2348.4576144036
0,0,0,0,0,1,0,0,1,0,1,0,1,0,5630.07978363759
1,0,0,0,1,0,0,0,0,1,1,0,0,0,4400.91499654457
0,0,0,0,0,1,0,0,1,0,0,1,1,1,4485.20283975659
0,1,1,0,0,0,1,0,1,0,1,0,0,0,4156.88296398892
0,0,0,0,1,1,0,1,0,0,1,0,0,0,4866.86547382372
0,1,0,1,0,0,0,0,0,1,0,1,0,1,2593.36859395532
1,0,0,0,0,0,0,0,0,1,0,1,1,1,2354.33600534402
1,0,0,0,1,1,1,0,0,0,0,0,0,0,2582.23137254902
0,0,0,1,0,0,0,0,0,1,1,1,1,0,2599.61881188119
0,1,0,1,0,0,1,0,0,0,0,1,0,1,2492.45295698925
0,1,0,0,0,1,0,0,1,0,0,1,0,0,4470.60117111256
0,1,0,0,1,1,1,1,0,0,0,1,0,0,2347.1165438714
0,1,1,0,0,0,0,1,1,0,0,0,1,0,5181.97313237222
1,0,0,1,0,0,0,0,1,0,1,0,0,0,2643.98550724638
0,1,0,0,1,0,0,0,1,1,0,0,0,0,4985.4677852349
0,0,0,0,0,1,0,0,1,1,1,0,0,1,3875.14092140921
0,0,0,0,1,0,0,1,1,0,0,0,0,0,2556.8887195122
0,1,0,0,0,0,0,0,0,0,0,0,0,0,4802.63461538462
0,0,0,0,1,0,0,1,1,0,0,1,0,0,4066.2608311229
0,1,1,0,0,0,0,0,0,0,0,1,0,1,2267.70013850416
0,1,0,0,1,0,0,0,0,0,0,0,1,0,2370.95222072678
0,1,0,0,0,1,0,1,0,1,0,0,0,1,2466.61597222222
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1482.48840291584
1,0,0,1,0,0,1,0,0,1,0,0,0,0,2621.11926605505
1,1,1,0,0,0,0,0,1,0,0,0,0,0,5179.02704485488
1,1,1,0,0,0,0,0,0,0,0,0,0,1,2207.17273954116
0,0,0,0,0,1,0,0,1,0,0,1,0,1,3155.92533333333
0,1,0,0,1,0,0,1,1,0,0,0,0,0,6083.50632069195
1,0,0,0,0,1,0,0,0,1,1,0,1,0,3937.4116856951
0,0,0,0,1,1,0,0,1,0,0,0,0,0,2983.05587668593
0,1,0,0,0,0,1,0,0,0,1,1,0,1,3588.45658682635
0,0,1,0,0,1,0,1,1,0,0,0,0,0,3300.25098554533
1,1,0,0,1,0,0,1,1,0,0,1,0,0,4428.18012008005
0,0,0,0,0,0,1,0,1,1,1,0,1,0,6523.69281045752
0,1,1,0,0,0,0,0,0,0,1,1,0,0,3795.41998602376
0,0,0,0,1,0,1,0,0,0,0,0,1,0,2218.1896053898
0,0,1,0,0,0,1,0,0,1,0,1,0,0,2156.55988857939
0,1,1,0,0,0,1,0,0,0,1,0,0,0,3675.92669753086
0,0,0,0,0,1,0,0,1,0,0,0,1,1,3523.70677731674
0,0,0,0,1,0,0,0,1,0,1,0,0,0,4574.54619565217
0,1,0,0,1,1,0,0,0,1,0,0,1,0,2586.33101045296
1,1,0,1,0,0,0,0,1,0,0,0,1,0,2751.83967391304
0,0,0,1,0,1,0,0,1,1,0,0,1,0,2800.97658862876
0,0,0,1,0,1,0,0,0,0,1,1,0,0,2612.67693360712
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2143.46545708304
0,0,1,0,1,0,1,0,1,0,1,0,0,0,5206.69121621622
1,0,0,0,1,0,0,0,1,1,0,0,0,0,3079.20906630582
1,0,0,0,0,1,0,1,1,0,0,1,0,1,5234.77956613016
0,1,1,0,1,0,0,0,0,0,1,0,0,0,4750.43495934959
0,1,0,0,0,0,0,0,0,0,1,0,1,0,4386.76187150838
1,0,1,1,1,0,0,0,0,0,1,0,0,0,2559.33652430044
0,0,0,0,0,0,1,0,1,0,1,0,0,1,3812.8784346378
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2091.60256410256
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2397.86169244768
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1541.19283746556
1,0,0,0,0,1,0,0,1,0,0,1,0,1,5654.25239852398
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1911.90902578797
1,0,0,0,0,0,1,0,0,1,0,0,0,1,1441.9039017341
1,0,1,1,0,0,0,0,1,0,0,0,1,0,2667.93537178596
1,1,0,0,0,1,0,0,1,0,0,0,0,1,5190.70945945946
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1464.13253856942
0,1,0,0,0,1,0,0,0,1,1,1,0,0,3783.52066115702
0,1,0,1,0,1,1,0,0,0,0,1,0,1,2604.55755894591
0,1,0,0,0,1,0,0,0,0,0,0,0,1,2452.19985974755
0,0,1,0,0,0,0,0,0,1,0,1,0,1,2168.77068723703
0,0,0,1,1,0,0,0,1,0,1,1,0,0,2674.39739190117
1,0,0,1,0,1,0,0,0,0,1,0,0,0,2647.08734525447
1,1,0,0,1,0,0,0,0,0,0,0,0,1,2271.49826509368
0,1,1,0,0,0,1,0,0,1,0,0,0,0,2196.1163946061
0,0,0,0,0,1,1,0,0,1,0,1,0,0,2122.20223880597
0,0,1,0,1,1,0,0,0,1,0,0,0,0,1481.39856630824
0,0,0,0,0,0,0,0,1,0,0,0,0,0,4051.4495412844
1,1,0,0,0,0,0,1,0,0,0,1,0,0,2184.03016591252
0,0,1,0,0,0,0,0,0,1,0,0,1,1,1930.09195402299
0,0,1,0,1,0,0,1,1,0,0,1,0,0,3694.80086893555
1,1,0,0,0,0,0,1,0,0,0,1,0,1,2456.78329733621
0,1,0,1,0,0,1,0,0,0,1,0,0,1,2644.97081850534
1,1,0,0,0,1,0,0,0,0,0,1,0,0,2341.36042402827
0,0,0,1,0,0,1,0,1,1,0,1,0,0,2678.8826458037
1,0,0,0,0,0,0,1,1,1,0,1,1,0,4774.73174258858
0,1,1,1,1,0,0,0,0,0,0,1,0,0,2633.47426981919
1,0,0,0,0,1,1,0,0,1,1,0,0,1,3894.63946061036
0,1,1,0,0,1,0,0,1,0,0,1,0,0,4165.80141287284
0,1,0,0,1,0,1,0,1,0,0,0,0,0,7361.4213836478
0,1,0,0,0,0,1,1,1,0,1,0,0,0,5052.05535841022
0,1,0,0,0,0,0,0,0,1,1,1,0,0,3784.41465201465
1,0,1,0,0,1,0,1,1,0,0,0,0,0,3063.56393678161
0,0,0,0,0,0,1,0,1,0,1,1,1,0,5251.35734072022
0,0,1,0,0,0,0,0,0,0,0,0,0,0,3675.36097560976
0,0,1,0,0,0,1,1,1,0,0,1,0,0,6561.41925465839
0,0,1,0,1,0,0,1,1,0,0,1,0,0,4703.09010339734
0,0,0,1,1,0,1,0,1,0,0,0,1,0,2733.1966966967
0,0,1,0,0,0,0,0,0,1,0,1,1,0,2054.13372093023
0,1,0,0,0,0,1,0,1,0,1,0,1,0,5996.34331628926
0,1,1,1,0,0,1,0,1,0,0,0,0,0,2655.25090383225
1,1,0,1,1,0,0,0,0,0,0,0,1,0,2582.40074906367
0,0,1,1,0,0,1,0,0,0,0,1,0,0,2550.47661469933
1,0,0,0,0,0,0,1,0,1,0,0,0,1,1453.34402985075
1,0,0,0,0,1,0,0,0,0,1,1,0,1,3899.17583988563
0,0,0,0,1,0,1,0,0,1,1,0,0,1,4287.56567957479
0,1,0,0,0,1,1,1,0,1,1,0,0,0,4064.21623616236
0,0,0,1,0,0,0,0,0,1,0,1,0,0,2553.63229719484
0,0,1,1,0,0,0,0,0,0,0,1,0,0,2494.25389755011
0,1,0,0,1,0,1,1,0,0,0,0,0,0,2395.91653786708
0,1,0,1,0,1,1,0,0,0,0,0,0,0,2475.22486969471
1,0,0,0,1,0,0,0,0,0,0,0,1,0,2141.51013874066
0,0,1,0,0,0,1,0,1,1,1,1,0,0,4865.10867924528
0,0,0,1,0,0,1,1,0,0,0,0,0,0,2949.55650154799
0,1,1,0,0,0,0,1,1,0,0,0,0,0,6857.55920550038
0,1,0,1,0,0,0,0,0,1,0,1,0,1,2864.77828054299
0,0,1,1,0,0,1,0,0,0,1,1,0,0,2893.96139839767
1,1,0,0,1,1,0,0,1,0,0,0,0,0,7948.53308823529
1,0,0,1,1,0,0,0,0,0,0,1,1,1,2902.97215951844
0,0,1,0,0,0,0,0,0,0,1,1,0,0,6490.06549885758
0,1,0,0,0,0,0,0,0,1,1,0,0,0,4656.82222222222
0,1,0,1,1,0,1,0,1,0,0,0,0,0,3023.41746854182
1,1,0,0,0,0,0,0,1,1,0,0,0,0,5837.53037037037
0,0,0,0,0,0,1,0,1,1,0,1,0,0,5791.20436363636
0,0,1,1,0,0,0,1,1,0,1,0,0,0,3149.94818252127
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2358.12184249629
1,0,0,0,1,1,0,0,0,0,1,0,0,0,5434.83512269939
0,1,1,0,1,0,0,1,0,0,0,0,0,0,2276.68290796597
0,1,0,0,0,0,0,0,0,0,0,0,0,0,3888.70810810811
0,1,0,0,0,0,0,1,1,0,0,0,0,0,7372.84221525601
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2993.08595387841
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1930.0397260274
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3122.21488372093
0,0,0,0,0,0,0,0,1,0,0,0,0,1,2007.45997088792
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2176.08720930233
0,0,0,0,0,0,0,0,0,0,0,0,1,0,3430.53493449782
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1935.21029411765
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2959.46642685851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434.41176470588
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1819.852248394
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2655.05980861244
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2524.45294855709
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1875.85326086957
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1631.07649667406
0,0,1,0,0,0,0,0,0,0,1,0,1,1,4336.27168234065
1,1,0,1,0,1,1,0,0,0,0,0,0,0,2620.33140794224
0,0,0,0,0,1,1,1,1,0,0,1,0,1,7174.40148698885
1,0,0,0,0,0,1,0,1,0,0,0,0,0,3688.08784473953
0,0,0,1,0,0,0,0,0,1,0,1,0,0,2724.12039127163
1,0,0,1,1,1,0,0,0,0,1,0,0,0,2802.52501812908
1,0,0,1,0,1,0,0,0,1,0,0,0,0,2778.3790560472
0,0,1,0,0,1,0,0,0,0,1,0,0,1,4255.14156626506
0,0,0,0,1,1,0,0,1,0,0,1,0,0,6554.40044247788
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1473.80393835616
0,0,0,0,0,0,1,1,0,0,0,0,0,1,5718.9539524175
0,0,0,0,0,1,1,1,0,0,0,1,1,0,2224.39539748954
1,0,0,0,1,0,0,0,0,1,0,1,1,0,2330.29074529075
0,1,0,0,0,0,0,0,0,0,0,1,1,0,2313.51331360947
0,0,0,0,0,0,0,0,1,1,0,1,0,0,4314.50114242193
1,0,1,1,0,0,0,0,1,1,0,0,0,0,2761.77874186551
0,1,1,0,1,0,0,0,1,0,0,0,0,1,6545.30587275693
1,1,0,0,0,0,1,0,0,0,0,1,0,1,2083.2993280391
0,1,0,1,0,0,0,0,0,0,0,1,0,0,2618.94373673036
1,0,0,1,1,0,0,0,0,0,0,0,0,1,2525.52665245203
0,1,0,1,0,1,1,0,1,0,0,0,0,1,2721.88507358094
0,0,1,1,0,0,0,1,0,0,0,0,0,0,2534.16124367317
0,0,0,0,1,1,0,1,0,1,0,0,0,1,1449.82051282051
1,0,0,0,0,1,1,0,0,1,0,0,0,1,1413.22571628232
1,1,1,1,0,0,0,0,0,1,0,0,0,1,2657.02600140548
1,0,1,1,0,0,0,0,0,0,1,0,0,0,2676.88109552438
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1457.36886792453
0,0,0,0,0,0,0,0,0,0,1,0,1,0,5105.72913117547
1,1,0,0,0,0,0,0,1,0,1,0,1,1,3120.33660130719
0,1,0,0,0,0,1,1,0,0,0,0,0,1,2359.15940902022
1,0,0,0,0,0,0,0,0,1,1,0,0,1,4555.84375
0,0,0,0,1,1,0,0,0,1,1,0,0,1,3899.09210526316
0,1,1,0,0,0,0,0,1,0,0,0,0,1,5687.26090064332
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1956.75298245614
0,0,1,0,0,0,0,0,0,0,0,1,0,1,2013.18087855297
0,0,1,0,0,0,1,0,1,0,1,0,0,0,4527.96933962264
0,0,0,0,1,0,0,0,0,0,0,0,1,0,2253.78584070796
0,1,1,0,0,1,0,0,0,0,1,0,1,0,3743.82637853949
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2502.76701030928
0,1,0,1,1,0,0,0,1,1,0,1,0,0,2540.22758152174
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1399.91643835616
0,0,0,0,0,0,0,0,0,1,1,0,0,0,3776.44880546075
0,0,1,0,1,1,0,0,0,1,0,0,0,0,1409.04043545879
0,0,0,0,1,1,0,0,0,1,0,0,1,0,2009.38341264446
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2470.46546546547
0,0,1,0,0,0,0,0,0,0,1,0,0,1,5034.10387811634
0,1,0,0,0,0,0,0,0,1,0,0,1,0,2058.38322717622
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1369.8575
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1878.63959044369
1,1,1,0,0,0,0,0,1,0,1,1,0,0,4950.63563295378
1,0,0,0,0,0,0,0,0,0,0,1,0,1,2078.89182282794
0,1,1,0,0,0,0,0,1,1,0,0,0,1,3033.30100334448
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2150.0825815406
1,0,1,0,0,0,0,0,0,0,1,0,0,1,4556.16285516286
0,0,0,0,1,0,0,0,0,0,1,1,0,0,4384.13559322034
0,0,1,1,1,0,0,0,1,0,0,0,0,0,2471.94704049844
0,1,1,1,0,0,1,0,1,0,0,0,0,0,2488.53616456536
0,0,0,0,1,0,1,1,0,0,1,0,0,0,3581.02518277823
0,1,0,0,0,0,0,1,0,1,0,0,0,1,2442.52401372213
1,0,0,0,0,0,0,0,1,0,0,0,1,0,3827.83709677419
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2046.73717948718
0,1,0,0,0,0,1,1,0,0,0,0,0,1,2124.39898989899
0,1,0,1,1,0,0,0,0,0,1,1,1,0,2440.15701929474
0,0,1,0,1,0,0,0,0,0,1,1,0,1,2048.26735015773
0,0,0,0,1,0,0,0,1,0,0,1,0,0,3934.38126540674
0,1,0,0,1,1,0,0,0,0,0,1,0,1,2922.12170087977
0,0,0,0,1,1,0,0,1,1,1,0,0,0,4728.46848042468
0,0,0,1,0,0,0,1,0,0,0,0,1,0,2513.16954643629
1,0,1,0,0,0,1,0,0,0,1,0,1,0,4009.06650246305
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2338.74001629992
0,1,0,0,1,0,0,0,1,0,1,0,0,0,4352.04265041889
0,1,0,1,0,0,1,0,0,0,0,0,1,0,2259.12315550511
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1409.03529411765
0,0,0,0,1,0,1,0,0,0,0,0,0,0,2456.65
0,0,1,0,0,0,0,0,0,1,0,0,0,1,3679.17311906501
0,0,1,0,0,1,0,1,1,0,0,0,0,0,2894.899543379
1,1,0,0,0,1,0,0,0,0,1,0,0,0,2292.3050397878
1,1,0,0,0,1,0,0,1,0,0,0,0,0,6287.0930420712
0,0,0,1,0,1,1,0,0,0,0,0,0,1,2402.38636363636
0,0,0,0,0,1,0,0,0,1,0,1,1,0,2103.84913793103
0,1,0,0,1,0,0,1,0,0,0,0,0,1,1341.74112426036
0,0,0,0,0,0,0,0,1,0,0,1,0,0,4256.65073170732
1,1,0,0,0,1,1,0,0,0,0,0,0,0,2259.08340649693
1,0,1,0,0,0,0,0,0,0,1,1,0,0,5016.58371939113
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1347.44096385542
0,1,0,0,0,1,0,1,1,1,0,0,0,0,2942.64332892999
1,0,1,0,1,1,0,0,0,0,1,0,0,0,3813.12451108214
0,0,0,0,0,1,0,1,1,0,0,0,0,0,2971.63132137031
0,1,0,0,0,0,0,1,0,0,1,1,0,1,3965.45200984413
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1845.49865591398
1,1,1,0,0,0,0,0,0,0,0,1,0,1,1940.14586070959
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2265.71153846154
0,0,0,0,0,0,0,1,0,0,1,0,1,0,3571.472303207
0,0,0,1,0,0,0,0,0,1,0,0,0,1,2351.31488406881
0,0,0,0,0,0,1,0,0,1,0,1,0,0,2084.75654853621
1,0,1,1,0,0,0,0,0,1,1,0,0,0,2354.36106870229
0,1,1,0,0,0,0,1,0,1,0,0,0,0,2007.58412698413
0,0,0,1,0,1,0,0,1,0,0,0,1,0,2623.33233082707
1,0,0,0,1,1,0,1,0,0,0,1,0,1,1980.25218080888
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1985.37795275591
0,1,0,1,0,1,0,0,0,0,0,0,0,0,2455.44538526672
0,0,0,1,0,1,0,1,1,0,0,1,0,0,2394.48019017433
0,1,0,1,0,0,1,0,0,0,1,0,0,0,2458.99260042283
1,0,0,0,0,0,1,0,0,1,0,1,0,1,1834.69362363919
1,0,0,0,0,0,0,0,1,1,0,0,1,0,2754.08890637293
1,0,0,1,0,0,0,0,1,1,0,0,0,0,2669.24074074074
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1954.95228215768
0,0,0,0,0,1,0,0,1,1,0,0,0,0,2782.73163186388
1,0,0,1,0,1,0,0,1,0,0,0,0,0,2413.89794303797
0,0,0,0,0,0,1,1,0,0,0,0,0,1,1255.88022508039
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2027.72772277228
0,0,0,0,1,0,0,0,0,1,1,0,1,0,3964.92287694974
0,0,1,1,1,1,0,0,0,0,0,1,0,0,2229.73364126251
1,0,0,0,1,0,0,0,0,0,0,1,0,1,2071.69498381877
0,0,1,0,0,1,0,0,0,0,0,1,0,0,2017.94345238095
0,0,1,0,1,0,0,0,1,1,1,0,1,0,4408.89212513484
0,1,0,0,1,0,0,0,0,0,1,0,1,1,4055.9490616622
1,1,0,0,1,0,1,0,0,0,1,0,0,0,2822.79107725789
0,1,1,0,0,0,0,0,0,1,0,0,1,0,1977.18144159072
1,0,1,1,0,1,1,0,0,0,0,0,0,0,2308.18333333333
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1255.65928270042
0,0,0,0,0,0,0,1,1,1,0,0,1,1,2575.61403508772
0,1,0,0,1,0,1,1,0,0,0,0,1,1,2245.85490463215
0,1,1,0,1,0,0,0,0,0,1,0,0,0,4049.62790697674
1,0,1,0,0,0,0,1,0,0,0,0,0,1,2275.09257375382
0,1,0,0,1,0,0,0,0,0,0,1,1,0,2131.58659588587
0,0,1,1,0,0,1,0,0,0,0,0,1,1,2267.03437094682
0,1,0,0,0,0,0,1,1,0,0,0,0,1,4522.69876900796
1,0,1,0,0,0,0,0,0,0,1,0,0,1,4506.42866535174
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1927.93766233766
0,0,1,0,1,0,0,0,0,0,0,1,0,1,4062.78492239468
0,1,0,1,0,1,1,1,0,0,0,0,0,1,2172.59865771812
0,1,0,0,1,1,1,0,1,0,0,1,0,0,4646.26451187335
1,0,0,1,1,0,0,1,1,0,0,0,0,1,2317.77442622951
0,0,0,1,0,0,1,0,0,1,0,0,0,1,2276.77495462795
0,0,1,1,0,0,0,1,1,0,1,0,0,0,2375.81846153846
0,0,0,1,0,0,1,1,0,0,1,0,0,0,2349.44768439108
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1312.50034940601
0,1,0,1,0,0,0,1,0,0,0,0,1,0,2293.55286800276
1,0,0,1,0,0,0,0,0,1,0,0,1,0,2192.03560371517
0,0,0,1,0,0,0,1,0,0,0,1,0,0,2235.08812010444
1,0,0,0,1,0,0,0,1,0,0,0,1,1,3029.1782376502
0,0,1,1,0,0,0,0,0,1,0,1,0,0,2272.76532769556
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1469.45039370079
1,0,0,0,0,1,0,0,1,1,0,1,0,0,2571.93316624896
0,1,0,0,0,0,1,0,0,0,1,1,0,1,3016.92420327304
0,0,0,0,0,0,0,1,1,0,0,1,0,1,4667.18369028007
0,1,0,1,0,0,0,0,1,1,0,1,0,1,2052.71289398281
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800.72535211268
0,1,1,0,0,1,0,0,0,0,0,0,0,0,3602.1592920354
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1974.74833110814
0,1,0,1,0,1,0,0,0,0,0,0,1,0,2095.05224867725
0,0,0,0,1,1,1,0,1,0,1,0,1,0,7300.05829903978
0,0,0,0,1,0,0,1,0,0,1,0,0,0,4459.76772616137
0,0,0,1,1,1,0,1,0,0,0,1,0,0,2227
0,1,1,0,0,0,1,0,0,1,1,0,0,0,3157.30775444265
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1280.15376884422
0,1,1,0,0,0,0,0,0,0,0,1,0,0,2007.70481144343
0,0,0,0,1,0,0,1,0,0,1,0,1,1,3938.39531123686
0,0,0,0,0,0,1,0,1,0,1,0,0,1,2961.10820895522
0,0,0,0,0,0,0,1,0,0,0,1,0,1,2147.89934762349
0,0,0,1,0,1,1,0,1,0,0,0,1,0,2321.46532258065
0,0,0,0,0,1,0,0,0,0,1,0,1,1,3184.84232026144
1,1,0,1,0,0,1,0,0,0,0,0,0,0,2072.56593406593
0,1,0,0,1,0,1,1,0,0,0,0,0,0,2328.97583333333
0,1,1,0,0,0,0,1,1,0,0,1,0,1,4338.64639037433
0,0,0,0,1,0,1,0,0,1,0,0,1,1,1463.29822064057
0,0,0,0,0,1,1,1,0,0,0,0,0,0,2270.43889618922
0,0,0,0,0,1,0,0,0,0,0,0,0,0,4907.57564575646
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2526.42016806723
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2064.85454545455
0,0,0,1,0,0,0,1,1,0,0,0,0,0,2671.45231607629
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2385.40674157303
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1403.27677624602
0,1,0,0,0,0,0,1,0,0,0,0,1,0,2391.33227344992
1,0,0,1,0,0,0,0,0,0,0,0,1,0,2425.45930880713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349.32954545455
1,0,0,0,1,0,0,0,1,0,0,0,1,1,3356.28
0,0,1,1,0,0,0,0,0,0,0,1,0,0,2473.80126182965
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1607.34318555008
0,0,0,0,0,1,0,0,1,1,0,0,0,0,2752.33848531685
0,1,0,0,0,0,1,0,0,0,1,1,0,1,3327.04496402878
0,0,0,0,0,0,0,1,1,0,0,0,0,0,4940.42517482517
0,1,0,1,0,0,0,0,1,1,0,1,0,0,2214.33459214501
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1888.66417910448
0,0,0,0,1,1,0,0,0,0,0,1,0,0,2359.6601615074
0,1,0,1,0,1,0,0,0,0,0,0,1,0,2427.09090909091
0,0,0,0,1,0,0,1,0,0,1,0,0,0,1411.49814126394
0,0,0,1,1,1,0,1,0,0,0,1,0,0,2593.3564122738
